629421.456299	6074390.434022	799.696
629446.446552	6074391.132063	799.538
629471.436805	6074391.830104	799.386
629496.427058	6074392.528145	799.419
629521.417311	6074393.226186	799.484
624247.775912	6074270.929795	871.706
624272.766165	6074271.627836	865.722
624297.756418	6074272.325877	865.629
624322.746671	6074273.023918	865.509
624347.736924	6074273.721959	865.479
624372.727176	6074274.419999	865.432
624397.717429	6074275.11804	865.374
624422.707682	6074275.816081	865.317
624447.697935	6074276.514122	865.27
624472.688188	6074277.212163	865.238
624497.678441	6074277.910204	865.205
624522.668694	6074278.608245	865.168
624547.658947	6074279.306286	865.131
624572.649199	6074280.004327	865.1
624597.639452	6074280.702368	865.07
624622.629705	6074281.400409	865.035
624647.619958	6074282.09845	865.007
624672.610211	6074282.796491	864.978
624697.600464	6074283.494532	864.954
624722.590717	6074284.192573	864.937
624747.58097	6074284.890614	864.938
624772.571222	6074285.588655	864.956
624797.561475	6074286.286696	864.988
624822.551728	6074286.984737	865.033
624847.541981	6074287.682778	865.092
624872.532234	6074288.380819	865.159
624897.522487	6074289.07886	865.235
624922.51274	6074289.776901	865.313
624947.502993	6074290.474942	865.387
624972.493246	6074291.172983	865.457
624997.483498	6074291.871024	865.503
625022.473751	6074292.569065	865.528
625047.464004	6074293.267106	865.528
625072.454257	6074293.965147	865.483
625097.44451	6074294.663188	865.374
625122.434763	6074295.361229	865.185
625147.425016	6074296.059269	864.963
625172.415269	6074296.75731	864.706
625197.405521	6074297.455351	864.418
625222.395774	6074298.153392	864.093
625247.386027	6074298.851433	863.752
625272.37628	6074299.549474	863.414
625297.366533	6074300.247515	863.085
625322.356786	6074300.945556	862.772
625347.347039	6074301.643597	862.477
625372.337292	6074302.341638	862.205
625397.327544	6074303.039679	861.96
625422.317797	6074303.73772	861.744
625447.30805	6074304.435761	861.558
625472.298303	6074305.133802	861.403
625497.288556	6074305.831843	861.259
625522.278809	6074306.529884	861.131
625547.269062	6074307.227925	861.026
625572.259315	6074307.925966	860.928
625597.249568	6074308.624007	860.8
625622.23982	6074309.322048	860.613
625647.230073	6074310.020089	860.387
625672.220326	6074310.71813	860.116
625697.210579	6074311.416171	859.818
625722.200832	6074312.114212	859.498
625747.191085	6074312.812253	859.182
625772.181338	6074313.510294	858.876
625797.171591	6074314.208335	858.588
625822.161843	6074314.906376	858.323
625847.152096	6074315.604417	858.079
625872.142349	6074316.302458	857.863
625897.132602	6074317.000499	857.676
625922.122855	6074317.698539	857.516
625947.113108	6074318.39658	857.379
625972.103361	6074319.094621	857.266
625997.093614	6074319.792662	857.15
626022.083866	6074320.490703	857.038
626047.074119	6074321.188744	856.929
626072.064372	6074321.886785	856.867
626097.054625	6074322.584826	856.84
626122.044878	6074323.282867	856.844
626147.035131	6074323.980908	856.882
626172.025384	6074324.678949	856.924
626197.015637	6074325.37699	856.965
626222.00589	6074326.075031	856.99
626246.996142	6074326.773072	857.032
626271.986395	6074327.471113	857.099
626296.976648	6074328.169154	857.192
626321.966901	6074328.867195	857.31
626346.957154	6074329.565236	857.455
626371.947407	6074330.263277	857.623
626396.93766	6074330.961318	857.809
